id,name,stopNumber,latitude,longitude,shelter
49130e8f-809a-4ce6-ab7f-dda76913a38f,Bethlehem Chapel E,3796,49.23509298,-2.17022906,
49131e94-54e9-4c5f-ad71-5011a6dd9d1d,Midbay E,3426,49.1852819,-2.19568239,
494f9e6f-faa0-45d6-8177-8e9703a03a53,Links Estate S,2936,49.19003623,-2.03884536,
496967ba-f76e-4c4f-ba6f-c6cb6368e7d6,St Catherines Wood S,3753,49.21725648,-2.03118821,
496d7944-c207-47e7-8301-b53265e7a7af,Victoria Hotel N,3959,49.21073562,-2.16129784,
4984ae3c-643b-4c14-942a-36d6c32cbee6,Bagatelle Parade N,2943,49.19649275,-2.0825435,
49a86ad9-b6bb-406c-a169-6bf8550f9a91,Sea View Farm,2737,49.25224452,-2.2307111,
4a4cdf44-73ce-4f0b-ab08-3169b5d6de2b,Rue du Bocage,4348,49.21359229,-2.18944569,
4a6273d8-b646-4dcb-a203-871e7f38a880,Sandybrook S,3247,49.20235788,-2.15491303,
4ac88e6a-d73b-444f-95c4-ca2626239332,La Collette Shops,2846,49.17745809,-2.10458927,
4b1ec261-5760-4d65-ad7d-085128ac2683,Greenhills S,3484,49.21774577,-2.17316911,
4b5846a6-477e-4d05-8fcd-f15a6e19f59b,Rue de la Chesnaie S,3642,49.2280249,-2.11478408,
4bd4dd72-8190-47d0-87ea-5722dd0b275c,Betchet es Cats W,4274,49.24668217,-2.11142663,
4bec26d9-9e2e-40d4-a88d-c0218be4d834,Route de Plemont,4276,49.25167131,-2.22528234,
4ca2edf2-ebe0-4456-b418-0fa5210e5e70,Sydney Crill Park E,4383,49.16982096,-2.05175994,
4cbcad8a-1e88-4742-b0f9-ef614b11ad0c,Bay View Court,2368,49.19192145,-2.12242793,
4cbee567-e4be-4003-a700-5c4424123658,Rozel Manor S,3897,49.22730936,-2.04700954,
4d809174-f99e-493a-8c3a-2e38b961e97e,Rue de la Croiserie,3259,49.21110682,-2.09699537,
4e149c88-25eb-4547-99b6-17e3db414f90,St Marys Garage E,3795,49.23534768,-2.16800848,
4e340d48-28b0-4265-a73f-a5f50c8a3ab3,Maupertuis Lane,4324,49.16793127,-2.08227036,
4e6548ed-d651-49d5-a5e2-0cab412929c8,Hotel de France N,3254,49.19046187,-2.0971128,
4ebc07e5-c0ab-420f-ab47-e2350d19fcf4,Snow Hill,3729,49.18357242,-2.10350493,1
4ed44002-2f33-4ea3-9e90-09e13e952561,I. J. Bathe Field S,2353,49.20407512,-2.0643693,
4f1623a0-ef75-4b5f-8cf7-4d32cd42f380,Ryburn Road W,3593,49.17565235,-2.08900692,
4f51e060-c883-45fa-a57f-059da4968295,Ville Emphrie S,3968,49.2079086,-2.14284704,1
4f911d10-5f8f-4a2c-9243-fa2d87e7be3b,Jersey Zoo,2579,49.2293241,-2.07345756,1
503cca0e-11b7-4019-b115-a9c5a46cb445,Rue du Douet,3673,49.2271028,-2.19803551,
504d9916-59ce-44fc-9dca-bd8167192531,Fayreways Flats,4242,49.1980242,-2.08198811,
505400c3-f368-4095-a2c7-566ac1d4706f,Woodbine Farm,4264,49.23907134,-2.21590877,
506e5d0d-e05c-4f7a-be79-da8872693c9b,Chestnut Lea,2496,49.2036851,-2.11541768,
50a3aabc-474b-477a-bf1d-501a0749f9d9,Leamington Court,3584,49.19464963,-2.10958662,
50c63773-7bb6-4f19-96a8-73072db5cda1,Sea Crest Apts,3843,49.18393553,-2.23405846,
50faa48d-a55b-4eba-bea2-a552e3e2db41,Rue d'Egypte W,4269,49.24528837,-2.09903142,
514f7d06-946f-40c4-a320-8bdbabad4509,Victoria Hotel S,3958,49.21117921,-2.16134816,
51eb8207-3d7f-4b43-b5ff-f97d4e96c2ae,Les Charrieres N,2985,49.22415,-2.18194826,
51f24b16-47be-4b91-a641-66e8a78bbf74,Rue du Tapon W,4587,49.19821869,-2.0725312,
52359726-105a-413e-bd06-effdaa8b8cf9,Richmond Road,2532,49.19516344,-2.10692311,
533d9dfa-aded-43ef-bd99-2282b2164aee,Mont a l'Abbe Sch N,2764,49.20299463,-2.11374812,
534979ba-aace-47ea-86a3-b8f55af74e03,Rue de Bel Air W,3949,49.23613508,-2.16456465,
53803f29-57b9-4167-94ca-e7749a6f6267,Grainville School,2692,49.19835113,-2.08707844,
538585bd-da20-473f-a2e9-6ecf1646a2cf,Blanches Pierres,2426,49.2441005,-2.21233256,
539e26ef-c44e-4233-9baa-da0352cd1e0f,The Windmill E,3878,49.23340509,-2.18342567,
5459cb75-b691-4989-b9f3-1303a899b1e9,St Clements School W,2968,49.17095684,-2.06797231,1
546480c8-25ae-4334-bb07-7ae0dc402cb4,Longueville Manor E,3476,49.18335936,-2.07818129,
549f8380-86b3-4e58-bf96-0c63f4a0f6b1,La Profonde Rue,2945,49.24299064,-2.22252333,
54bac880-87c5-4cf2-82a0-25df86234d58,Bus Station Stand L,4537,49.18344319,-2.10980006,
54eed86d-ee85-4941-bbae-e3909732f02a,Avalon Park W,2834,49.16476735,-2.07941522,1
55bf9111-8b10-432e-a006-5a6dfdc74afd,Portinfer Junction,3575,49.25137022,-2.22604025,
55e9f34e-8ebf-4618-9af4-dea380d5502a,La Longue Rue E,2842,49.21588317,-2.04472232,
55ecf871-6da8-498b-8422-bfad0befc1de,Millennium Park N,4683,49.18743963,-2.10263277,
5604379c-1ece-4cd1-a425-1bfd21ea07a5,Mont Nicolle W,3464,49.18821384,-2.18933232,1
561b39d5-90f5-4978-803c-7b991dd477e8,West Park Slipway,2852,49.18669789,-2.11562195,1
56b81bcc-b701-4168-8221-b9c54148851f,Hotel de France S,2786,49.190568,-2.09707577,1
56ea0319-3e85-4869-aa9a-15668e844b47,Clos des Sables E,3537,49.1895884,-2.20652262,1
56fd64d3-0591-474a-a685-bb30f1b80bfc,Jubilee Hill,4234,49.21108143,-2.21092142,
5761ae45-a78e-4fb7-8737-a899753cddb3,Albert Road W,2656,49.17848379,-2.0916789,
57ac1bdb-4dab-416f-80f2-aebaf77622fb,Hautes Croix Store N,4563,49.2393005,-2.11144583,
5884a11f-d25d-4295-8f74-f7e45d75b544,Rue de St Clement S,3486,49.21183924,-2.18079389,
58f04576-3ece-4f16-8e72-3ae28b80868d,Fort William S,2676,49.19498622,-2.03314145,
59ee1d68-fbf9-4419-91ac-e538a9105869,La Rocque Church S,3425,49.17295492,-2.03100007,
5a62412f-ebe4-412d-a66c-51c1467223e1,St Clements Church,2469,49.17369281,-2.05595246,
5aa13f41-8cc9-4b84-9daf-bf5927bf8212,Jersey Pearl N,2825,49.23100454,-2.23366463,
5af25d1e-2e59-46fd-9d92-c9306c9a9b41,Le Geyt Street,4657,49.18637664,-2.10723102,
5b0e916e-65f6-4b9f-b0df-8fdba522c4c5,Jersey Post N,4364,49.18084569,-2.08126318,
5b465c46-2ec7-430a-87e3-dfa0bcf24d22,Le Vier Mont W,3869,49.1814246,-2.07047085,
5bdad1ee-f71d-4692-85a1-7cc2ee078e7c,Beaumont E,2378,49.19666122,-2.15760757,
5cbaaa35-a7c6-4fe8-b669-fbd9dc043e28,Hameau de la Mer E,2765,49.16682833,-2.03961096,1
5cd8bc04-6ca0-4fcb-b1e1-3c9d76ae9a99,Rue du Boulay N,4275,49.2349442,-2.08570946,
5cf21ad8-9495-4871-bb97-f67a51ccf320,La Rocque Harbour S,2898,49.16537617,-2.03190526,
5d009898-f66a-4537-99cd-f45e57458848,Hautmont Estate S,2796,49.18740314,-2.09239215,1
5d1b0a04-05f6-42c5-8428-c0509c6ee2b1,Castle Green N,3467,49.20056121,-2.02082941,
5d7b2244-d1ac-4138-bd3d-887af0900fb7,Chasse Brunet E,2547,49.19750728,-2.08474302,
5d93d576-2f03-4715-b82c-1442bfd6af6c,West Park Shelter,3976,49.18908247,-2.11853275,1
5dec98bc-14cb-4781-a6f1-194b1978a956,Mont Mado W,3462,49.24539369,-2.12505748,
5f23d6ef-3f1f-49af-9968-8e51e527c0ed,Plemont Bay,3548,49.25573191,-2.22688462,
5fb4454b-73ed-4a22-aa87-c8d6e68fd975,La Maison Slipway S,3256,49.21849171,-2.02989352,
605e5356-db63-455b-8c70-05d7329b14d2,Georgetown Road W,2654,49.17892379,-2.09276728,
605fe6c8-7bc0-489f-89c0-28a915681be6,Charles Street,4676,49.18561851,-2.10231742,
6110cf5a-a6d1-438b-b2e4-b6f3e2bcced5,St Catherines Wood N,3754,49.21733651,-2.03129002,
612f6706-2224-4fd6-857b-e991c39ecc7c,Le Hocq Slipway E,2954,49.16734725,-2.06231347,
612f7046-4c14-4aac-9426-c9d4272e2db6,La Pulente N,3579,49.18853486,-2.22964143,
61a176ca-837b-41c2-aec5-8ed40c031bc5,Clos de Noirmont,2528,49.1830871,-2.17840545,
61f94837-f2e2-4476-bf34-4fe3769fddd6,Le Saie S,4243,49.23393813,-2.03867423,
6218d457-8a94-4b65-a33a-b23091e30388,St Peters School,4353,49.21248676,-2.18497603,
624a23e4-838c-42ee-ba29-35730cc1d602,Fremont Perle N,3242,49.24493207,-2.13437447,
62646624-189f-49c0-b39e-411dc5df59b3,Betchet es Cats E,3237,49.24665669,-2.11162768,
627a28e3-1239-4f41-ac52-2aedac0c6778,Bellozanne Road,2343,49.19295404,-2.12482476,
62b2b1ae-9920-425d-bf21-feea35831198,St Matthews Church E,3797,49.19850525,-2.14268801,
62bff4cd-e9ea-4f78-97f1-63824dfc0b97,Rue des Croix E,4576,49.23649875,-2.09327854,
62c84b40-222f-4503-be1e-ed26c2fb4f43,Rue du Pont,3675,49.21628478,-2.0750428,
631c9dd7-4dc1-4703-a343-25cc5e75ed21,Bus Station Stand B,4524,49.18356361,-2.11029578,
640721f9-222a-4f57-b85c-a90a4c88d108,Ruette de Faldouet W,3736,49.20368396,-2.03315077,
642437ea-88b2-4fc9-9d30-894073f50611,Trinity School N,3547,49.22885398,-2.09351037,
6498833a-62e3-40db-8071-fb4f14bc3f53,Le Braye S,2938,49.19802183,-2.22376429,
64eecc87-517b-4638-8062-7aa66a1f7a70,Clos du Rivage S,2684,49.19764454,-2.02863984,1
651713b0-721d-4cb5-8690-f43d64971e5d,Clarke Avenue,2523,49.1988702,-2.11425706,1
651e1847-d7d4-41b3-98fe-fed94da6888a,Trinity Arms W,3927,49.23291155,-2.08949334,1
6535787d-fecc-4d16-adad-d4636fd0fd36,Longueville Court E,3265,49.18264097,-2.07470933,
6558d902-8a2a-42fb-a640-7c57c6550474,Albert Place N,2329,49.18232903,-2.11341832,
65b9be57-b53a-4379-9b13-8c49117b9b67,Grands Vaux Court N,2693,49.19747569,-2.09579903,
66305b1c-9201-4a74-aef1-f68eb304236c,Moulin de Quetivel S,3734,49.20878228,-2.16095064,
666dfc72-3410-48e0-ae61-ba2333cdafc1,Bagatelle Parade S,3267,49.19637443,-2.08252819,
669b8cff-591c-4ec7-904c-a8b51d43f04d,St Ouens Village S,3826,49.23280612,-2.20247819,1
66e0031f-9bb5-48e9-8713-18003158ea44,Coastlands Avenue W,3954,49.1765623,-2.09226336,
66e12ae1-e1de-4638-af22-961293516021,St Ouens Village N,3823,49.23297324,-2.20266083,1
67354228-0690-49ad-8184-d8ed2861799d,Millbrook W,3692,49.19779221,-2.13507372,
675431d3-9348-44ba-97de-f37ff5bdc821,Haute Tombette N,2756,49.24047379,-2.1644122,
67bac814-a479-48b9-ab9b-868481e78ede,Grouville Arsenal E,2739,49.18142258,-2.05930849,
67f95344-43b1-4623-8ec2-2d09e25c314f,Beaumont W,2748,49.19657206,-2.15735593,
686f55dc-2a7c-4b4e-95e1-326c5e23ad8d,Pomona Road S,3562,49.1902963,-2.10976429,
6946465d-b572-4ec9-8fa5-d802a209f30e,Longbeach S,3268,49.19614283,-2.03128954,1
6964efdd-a9f8-419b-9de3-78f92d26ca53,La Hougue Bie W,2486,49.20094026,-2.06383368,
697bd97d-f9e0-4e7e-a9d1-79313cd4992e,La Blinerie,2837,49.17212353,-2.07414289,
69cf89e1-bd07-4231-b6e3-80a12174f19f,Greve de Lecq,2736,49.24584094,-2.19995611,
69e8c9bd-11b6-437a-8cc1-c7a7bdd8b36a,La Moye Garage N,2868,49.18558669,-2.21778516,
6a62403f-124e-485c-a7e5-7ac0d1cb3218,Rue des Brulees S,2983,49.2256925,-2.09357883,
6a699429-1150-400a-88c4-8471ba8c3863,St Saviours Church S,3842,49.19492705,-2.09082958,
6a7350ac-61c2-4636-82e7-9d5f92e12397,Clos Orange S,2653,49.18676418,-2.21678987,
6aace129-c030-4745-8179-c18021a2b95d,Les Vaux Larrons,4397,49.18066609,-2.23137487,
6bdf4942-138b-4c63-b5c9-06dcda8ac443,Rue de Bel Air E,2725,49.23613736,-2.16474679,
6c6198ec-ebbc-4ffe-b544-b2f6dd4b4a31,La Preference,2893,49.2134385,-2.05908781,
6d3f709f-1a24-498a-acd0-541693a971e0,West View S,3982,49.23762802,-2.16774342,
6d46347a-8a37-4ef3-9b1c-8bae4a69ed4b,Sion Lodge N,2435,49.21825818,-2.11457869,
6d488307-f697-4259-abaf-36e1cfe3bc84,Lime Grove E,4285,49.1799799,-2.10275525,
6d5b0be2-ab08-4a1b-b7f6-66e2cd05684a,Hotel La Place N,2876,49.19580083,-2.17724222,
6d96a28f-5370-4261-8555-c4a98c66b98b,Greve d'Azette E,2342,49.1694023,-2.08471517,
6db05f75-61ea-4ea8-b8a5-184c4ec7682a,Ouaisne Junction N,3497,49.17713355,-2.17320699,
6db87a9d-7bf5-409b-b329-1a0cdb7c4506,Rue du Ponterrin,3487,49.21246585,-2.08197845,
6f245bf2-2d76-4620-b56b-19730177fc50,Rose Farm W,3239,49.18442281,-2.18244012,
6f368287-3380-4798-8d02-91fc6417917c,Carrefour Selous W,2478,49.22699962,-2.14610647,
6f9d2288-bf37-47af-b58f-650ae1f55036,Ransoms N,3589,49.20546247,-2.03240049,
6fb81f3d-ba4d-4d5c-9ddc-0a805a55c0ea,Mont Cambrai S,3984,49.20611778,-2.14274371,
6ffe0c0d-b7f5-43bf-b9ae-c773c5296ae3,La Croix Messervy E,3738,49.21234303,-2.03867145,
70e23e62-c245-4893-bd8d-6eb437f55ee7,Priory Farm,2952,49.17177728,-2.06500727,
70e2e630-8f51-4708-8fcd-92d06e2eeec8,St Peters House N,3832,49.22093451,-2.18294094,
711ee0d2-dc01-4da1-9c93-2b30d484803f,The Cedars,3942,49.18003426,-2.10391278,
71497dd0-0eca-4fe9-b6bb-62f9f1d3b036,Hastings Road,4385,49.17975548,-2.09858987,
714c4d61-6f64-4c87-b02f-286738fc3de0,Rue Cyril Mauger,4252,49.20292777,-2.12838515,
71eb26cf-e79a-429f-8a48-34f0531f1c01,Queens Valley E,3585,49.20281522,-2.04134258,
71fbf688-bb48-41fc-96f5-6e0513449062,Route des Landes,3653,49.24652193,-2.23813757,
726c47e2-6807-4842-af49-54009c9adc3d,La Chesnee Farm S,2845,49.22231618,-2.09487686,
728228ac-3a7d-4152-ba6c-b9d145591b50,L'Enclos,2932,49.21357458,-2.07527237,
729e3142-e72b-4187-b3e5-5078967d7bdc,La Croix Messervy W,3298,49.21262911,-2.03942055,
72e8be90-e7c0-4669-bfed-c4327f9d7244,Tesson Chapel W,3862,49.20467496,-2.1549291,
7331f315-5568-4143-81c5-b3e22dd90a90,Five Mile Avenue N,4232,49.22637408,-2.23048414,
7427bb52-a95f-42de-8478-19278ff386e8,Rue Militaire N,2393,49.23958668,-2.11735423,
745df3e1-8e86-409a-8a33-c97a5267d5a5,The Union Inn,3945,49.21165186,-2.11316862,
74687347-e667-4588-a9a7-495383247204,Trinity Arms E,4645,49.23307946,-2.09006534,
74d82fac-e88c-4723-82d4-d696a70a613c,Rue de la Houguette,2497,49.17260471,-2.06008636,
753d1349-9839-478f-975e-416f35dfeaae,The Royal E,3875,49.21780098,-2.05025938,1
75582747-0724-47fb-b770-4607fac69f55,St Marys Arsenal,4293,49.23442399,-2.17805998,
756aefcb-e97e-4de3-ae37-7ff5480f7bc1,Landscape Grove S,4256,49.20109248,-2.12936587,
75707bf8-e76e-42e6-985d-5c7e6b3edcf0,York Farm W,3846,49.19559237,-2.15982194,1
757216dd-f4ac-4ade-9fdc-280dd6c42b76,Rectory Close,3595,49.17183084,-2.06492434,
75b75563-1408-41be-bb70-048f3d12602b,Haute Tombette S,2854,49.24054933,-2.16427236,
7677f84a-41fe-4ee1-8bc6-64a38e6d9978,Chasse Brunet W,2489,49.19752492,-2.08449108,
768a616d-29d2-4c98-8256-f346d8f6a9f5,Rue de la Preterie,2782,49.23367869,-2.18641284,
772623bb-40d7-4205-b2b5-8aac7315acf6,St Georges Church,4346,49.24730637,-2.22695698,
772e7701-fc44-403a-bead-d638e332f1f6,Ryburn Avenue N,3594,49.17595349,-2.08802491,
7769a8a2-437a-4cac-a9eb-df70bcc7cafb,Fosse a l'Ecrivain,2643,49.20476077,-2.0711532,
77922e30-08b2-487b-b97b-bab7355a449a,Petites Hinguettes,2962,49.1680449,-2.07928066,
77a26a07-5c48-4413-b288-a2fab56126ba,Maufant Lodge,3294,49.20965909,-2.06560596,
77db555f-139b-4932-9e14-27288be06fac,Rue Militaire S,2389,49.23951289,-2.11730652,
7819efa4-fc9e-414a-afd5-a62c0af42c0c,Abbotsmount,2539,49.19616884,-2.11370982,1
78d3d881-803e-407f-882f-bd01a2377272,Croix au Lion S,2562,49.2174871,-2.18596518,1
797d4b9c-47a6-4362-a24c-72d89ebad8d8,Green Farm E,2524,49.24565032,-2.12974803,
7a08e7de-0e77-4fb6-9956-d3b8385cef5b,Bellozanne Avenue,2394,49.19273802,-2.12420734,1
7afb774c-a2cc-4c48-8ab5-557f9b63e985,Anne Port Slipway N,4345,49.20528313,-2.02269253,
7b3b9e0d-9ff7-4c6f-9e46-990ea54c5041,St Marks Church N,3769,49.18997796,-2.10339506,
7b67390b-4b87-439b-8cba-1ac72f8b0aa0,Woodbine Store,4382,49.18412474,-2.18034975,
7b9ba0a0-5057-41a4-a45e-196ab08dea6f,Five Oaks S,2635,49.19874068,-2.0802476,
7bcd5a0f-9c27-43b1-b091-73ab9b4a4626,St Andrews Park E,3739,49.19575671,-2.13137015,1
7c0e6bd1-2342-4268-bdc0-9eb282b590d8,St Aubin N,3742,49.18790172,-2.1701276,1
7c3100e3-e9fd-40c9-be2f-b70c4ed26a9d,Carrefour Selous S,4624,49.22749248,-2.14538586,
7c7952ff-3423-4dfb-9361-d95909ccec88,Les Monts W,3939,49.2019521,-2.03701596,
7cb4abff-62c6-4474-bd83-2474d7edb628,La Ruette N,3849,49.23536427,-2.16121063,
7d1424f5-c47f-40e0-b2c5-611619cf0b10,Castle Street,2594,49.1846389,-2.11166341,
7d2a57ed-a099-421b-8465-504ab129618b,Kempt Tower N,2828,49.21984626,-2.22632485,
7d7cecea-51c6-4463-b57b-18569472a6a9,Route des Pelles N,3632,49.2292002,-2.04407909,
7da1a52b-54a4-4baa-a35a-d88079987e3f,Les Perrons,3542,49.24506481,-2.22916909,
7dee09d0-7414-4429-83e2-fb1bdf82f958,St Brelades Bay W,2463,49.18552576,-2.19955947,
7fa5361b-5ace-455b-8b35-45b6c09f552c,St Brelade Church W,3748,49.18502286,-2.20414446,
804e1070-5340-4399-a431-edaf7a960106,Rue des Buttes S,3676,49.21537008,-2.05442557,
81283f2f-1219-40b7-bcaa-c2c7edf0bf21,Les Cabots E,2467,49.18076837,-2.06678467,
8166503c-f6a9-46be-8ad0-fe94d17dc8b3,La Hacienda,2857,49.20143815,-2.01890139,
81995cda-4a6f-4071-a960-f0a0df23a7b7,Roche du Lion,3625,49.20156195,-2.01872946,
81ad8aaf-26dd-48d5-993a-c1786ab6e965,St Lawrence Church S,2459,49.2136851,-2.14124731,
822a8dee-eead-48d0-8545-326bdf6b5bd0,Rue du Manoir,3285,49.22712446,-2.19816482,
82d6e75c-475d-4097-80a7-be6ba2776d60,Hotel La Place S,3453,49.19596133,-2.1771618,
835c9035-67eb-4834-b6ba-4278d3ed5fb1,Trinity Church S,2787,49.23341361,-2.09163819,
8412febb-d887-4eab-b61a-c8ac4e3bb09c,Green Farm W,2698,49.24560017,-2.12955887,
841578f2-b3ac-4d66-ab76-600f5e9faca8,Travers Farm Lane S,3279,49.17983521,-2.17531043,
841e80e4-de93-4a44-994c-94f0b1f3ab9e,Rue des Vignes W,4359,49.20615745,-2.17866853,
84345be7-7801-4cf4-adf1-8b63b2ac6810,Clos des Pauvres,4629,49.24521177,-2.16575848,
8448852c-df9f-47ed-b125-a571f43937e6,Rozel Manor N,2974,49.22710425,-2.04700329,
844a8d4d-8891-4a9f-aebe-a703a896b1ab,St Marys Garage W,3793,49.2353097,-2.16807429,
8462f566-10dd-4172-9826-6413dab32b86,Les Varines W,3953,49.18250238,-2.08376698,1
84aaa07e-344c-49fa-8009-975670249cec,St Clement Gardens W,3757,49.17495485,-2.08576143,
8535e2df-02f7-45e6-9ce8-0392e6629c49,Grosnez House,2738,49.2530508,-2.23917739,
8553127b-8705-4965-a231-0235e677fa80,Don Street,4658,49.18610339,-2.10536796,
85743d42-bd4f-4485-882e-6f5ac5885c60,Les Routeurs N,3238,49.20324126,-2.07363569,
85b901c7-c1a3-44e6-bb19-de54d6abf6cf,Sutton Court S,3983,49.20002545,-2.09528562,
85b92753-302d-4092-b3b1-255fcabfec4c,Moulin de Quetivel N,3469,49.20879358,-2.16104503,
86aa85d2-010f-4557-9223-425ae0018348,Paul Mill N,3532,49.20652664,-2.08423316,
86da56b2-4a9d-4362-881f-b1d1719bb299,Parcq du Rivage W,3429,49.19697774,-2.15205708,
87057f6c-512f-4918-abe3-be8c42dea39a,Manor Park Road,2568,49.19793771,-2.10964039,
8734a231-0a6f-4e02-8e24-50c01b89e28a,Castle View,2454,49.19032202,-2.11712595,
8773c258-a69c-4594-9c2a-3d0c44b57314,Rocque Bay W,2458,49.16660457,-2.06965874,
88440256-54ab-47ea-ae70-73893c6d25e5,Les Ruettes N,3693,49.23475385,-2.11296156,
8856223f-5084-42c8-b992-4797ca3487cb,Rue au Blancq E,3637,49.17189053,-2.07147549,
8892602e-417b-40ce-a09f-c9ad807105b1,La Rocque Harbour N,2896,49.16544995,-2.03184351,
88b38e66-d42b-48ba-8069-eaab265edf1a,La Blanche Maison N,2752,49.23934521,-2.23963014,
88ba7660-039f-4f0b-b6e8-e0622dea606b,La Pulente S,2895,49.18832552,-2.22979885,
88d16f54-7ab9-408e-b028-80aafe7b4829,Manor Close,3284,49.17398929,-2.0823018,
8933cab8-4fe7-43fa-af63-ca5947cdd9f2,Hautes Croix Store W,2753,49.23943572,-2.11204405,
89f5ad98-3da6-4aef-bf50-3dccad83597a,Miladi Farm Parade W,3435,49.18302896,-2.08212442,
8a5b26d9-4753-4fde-90ab-81ce8a386de9,Fort William N,3946,49.195101,-2.03307722,
8ac97bed-dc12-4a02-9537-a2501c2bad26,La Collette Flats,2728,49.17726594,-2.10474749,1
8b034af3-6019-4fc9-ba3e-585b2a9fb357,St Saviours School N,3836,49.19369458,-2.08425239,
8b295672-8bd4-4b8d-85dd-4903025d1a52,St Marks Church S,4673,49.19030604,-2.10348961,
8b44fc3c-e80e-42be-b5bd-e51caeafed95,Red Houses Waitrose E,2529,49.19035757,-2.20220708,1
8ba02ed0-c31e-4b68-a649-fc02d0517e48,The Cloisters,3272,49.18219896,-2.09641093,
8c114673-fc07-4c47-8a22-1fd57dfcb146,Rue Cappelain N,2564,49.2041733,-2.1808563,
8cacb9c8-2538-4406-9835-53362837a6ef,Oak Tree Gardens N,3938,49.20012594,-2.09923581,
8cd9f97f-0e83-4502-b3dc-0755cca1dee1,Green Island E,2724,49.16473267,-2.07358153,
8ce905d3-c228-4d56-9ddc-ee9128b02b92,Samares Avenue,2624,49.1742111,-2.08324917,1
8d906c22-1f10-46d9-a1c6-640fb95adc5a,Les Quennevais Sch,3586,49.19192902,-2.20706863,
8db6450a-db03-48ba-a5ae-21cba1d703ca,Avenue de la Reine,3874,49.20684141,-2.17507534,
8df18fff-bb4a-4e74-b950-db74edd41496,Causie Lane E,3495,49.17352137,-2.04832063,
8e3e8850-4652-4f41-ad6c-3ec43642d2cb,Lewis Lane,3534,49.189082,-2.11388226,
904f5f3d-1672-4068-baf6-a5c3bee787e9,Rue d'Olive N,2864,49.24521433,-2.16589536,
9080d63f-e9a3-434e-b392-11fcc6953008,La Lande W,4273,49.24630284,-2.10629185,
90b0eec2-0963-42c4-8b38-03f4c7887eda,Route du Petit Port,3852,49.18379133,-2.22357335,
90dc0564-ac3d-4c8b-82be-a3be596e2cc7,Les Monts E,2687,49.20206153,-2.03670152,
90e1af96-b673-4d3c-8433-f6192c9b60db,Hautlieu School,2758,49.19251387,-2.09164662,
9114fd7f-48b6-4f0c-85f2-d6bc2ae9e5eb,I. J. Bathe Field N,3647,49.20410775,-2.06445021,
91ea8c6e-8ecc-4393-95a5-1ff210ffe3a4,Augres S,3232,49.21652582,-2.09597783,
92a8f747-7a48-4c25-8355-34c6066cff73,Le Vier Mont E,3628,49.18199111,-2.07102966,
92c52c09-1580-4884-bd3e-38fd837c1997,Gloster Terrace N,3549,49.19199759,-2.10912544,
93d139f8-0fe2-428c-b625-1a96f18380d0,Beach Road W,2574,49.17697922,-2.09667644,1
93f132c6-f84b-4b84-bebc-2041b4fe341c,Queen Street,4682,49.18427162,-2.10479729,
9420f520-b40a-4187-bfe3-15da57adc401,Albert Place S,2328,49.18229313,-2.11321034,
942e1691-fbf4-4991-abf6-930e3ca57ca4,Perquage Car Park,3694,49.19655681,-2.15519642,1
94b35a62-027b-4be5-8e08-b595c6129da2,Rue de Cambrai S,2675,49.23905359,-2.09374557,
9659bec7-d1fb-45b3-8223-2ca32ec96fde,Les Augerez N,2982,49.23271266,-2.18176866,
97e80b32-3a33-44a6-9d93-bb38720d312b,Rose Farm E,3627,49.18432189,-2.18116462,1
97ff81fb-cc66-40a0-9a0c-ace0504cd164,Bus Station Stand J,4535,49.18322179,-2.10970612,
980b4bd5-c436-4a4e-a2c5-5d41a538671f,Quenault Centre,4646,49.19179416,-2.20721557,1
98bded59-d440-48f2-a736-4e9fa6b0b206,Les Carrieres,2783,49.21256569,-2.05909045,
993e6cdd-a156-464d-8b7d-a646cb75814e,Cloverley Court N,2538,49.20775216,-2.03354007,
99e85093-6558-4ddc-98a3-1a3fab872941,Lime Grove W,4286,49.17980795,-2.10269838,
9a0b70e5-bd01-4395-a348-4bda005496e9,Rue Cappelain S,2565,49.20423811,-2.18080626,
9a6f4590-d411-4174-8fe2-64b15eda763c,Bradford Avenue E,2456,49.18989909,-2.19739657,
9b291a4e-bb61-4c36-8217-12ccf8647147,Springfield Stadium,3737,49.19121413,-2.09949898,1
9bffab81-7c31-418b-a945-3a6bba372074,Mont Huelin N,3275,49.23696741,-2.23436935,
9c2dfa7c-90f5-4131-b705-9cc8c76946c5,Coronation Park W,3437,49.19854821,-2.13975198,
9c53e8be-12bd-4273-9cf0-2b7420677e8c,Pomona Road N,3847,49.19006401,-2.11009895,1
9c59fd37-c223-4470-96f1-e5f2bde34476,Fremont Perle S,2646,49.2447519,-2.13457745,
9d090c50-248b-4e96-a01e-3b441344b51d,Rue du Boulay S,4257,49.2349702,-2.08565015,
9d76aab5-45e7-4c2a-987e-ed4b1915da10,Les Residences,2578,49.19854332,-2.02668746,
9dabd818-5d6c-44be-97e6-3b78ba07e110,Tabor Park W,3864,49.18905836,-2.1938831,
9dd0eb1b-5c04-497f-835f-1183a73cd282,Les Croix N,4265,49.23732014,-2.09359853,
9ea55347-dbb3-4e77-a70b-d86d64d708e5,Sion Lodge S,2826,49.21815309,-2.11449186,1
9eca1d16-ff59-4eff-9830-5ab4f7c16955,Millbrook E,2767,49.19817007,-2.13558429,1
9f63cf43-e955-4ee3-828e-f6fdabcf26c2,Glencoe N,3468,49.2315106,-2.14353163,
